date,strategy,qqq_bh,tqqq_bh,spy_bh,gld_bh,blend_6040,spxl_strategy,spxl_bh
2018-08-02,8622590.679164853,744513.1996520945,4171913.660428515,562475.8947311381,251405.71349906098,458837.8417809603,4413496.36153897,1764339.4225242883
2018-08-03,8742724.28570119,746793.9567966225,4209284.090147315,564886.1181967395,252283.8367261139,460547.96932927344,4520831.56074116,1788464.3292506135
2018-08-06,8948682.06931286,751689.6777392117,4287101.774982912,567457.6635914751,251488.6179465366,462371.28781017417,4614523.007003489,1808477.729805985
2018-08-07,9045780.260802042,754428.6878662544,4328987.697318215,569331.48419256,252060.52084298263,463277.10101724527,4678958.354983126,1825512.0472324886
2018-08-08,9074365.807175621,755341.557985951,4340585.281138571,569092.214570169,252764.43231338973,463133.53924381075,4671151.857460182,1823383.026950385
2018-08-09,9121735.181167353,754885.1562400988,4336718.81672631,568314.760087765,252390.47514919267,462839.51964065304,4655263.142040443,1815575.5656108307
2018-08-10,8869755.907542521,749116.9044524466,4235550.725569202,564507.0609734848,252280.50156857143,460819.30523952516,4497603.148688818,1777957.797338433
2018-08-13,8854932.190995008,748786.9195549164,4223807.180085104,562893.9363919358,248975.05989700556,460120.38056626334,4413782.185048409,1757874.9212044522
2018-08-14,9045910.103086838,753479.3976533698,4301787.008197113,566485.5182073207,249217.51217013728,462160.1876036749,4539761.59000575,1790888.004937287
2018-08-15,8624732.402004858,744260.6560299905,4145182.6064268625,562255.4428925796,245073.81145687934,459794.81090706005,4383571.993695158,1752195.2957003822
2018-08-16,8705178.14875619,746710.8041898642,4183206.0484601753,566804.8165399281,244875.43377161544,462593.52032656077,4527726.951299975,1793017.6309581709
2018-08-17,8723862.863292534,746876.8187458544,4182561.302913942,568800.0786353739,247145.65340553658,463859.8631322932,4599531.404453827,1810411.7804845273
2018-08-20,8709255.858565245,746712.3604868187,4174682.9715555324,570517.2982132921,248879.96047310083,465331.91516324127,4652252.022444697,1822981.7212398176
2018-08-21,8816498.335187085,749454.9038681341,4217867.999099072,571855.569376651,249608.76464459984,466031.0701046932,4699637.6465419615,1834344.2324300949
2018-08-22,8945567.652095016,752363.6397607701,4266852.294835978,571515.9936527248,250160.89871834457,465931.13242690085,4731425.262125873,1832568.8175943817
2018-08-23,8906003.051543843,751283.0882098473,4245583.226650918,570757.1283008978,247797.76555670897,465406.68247493135,4732519.888156343,1824046.9701412453
2018-08-24,9170259.613978473,758264.2411602957,4363533.309154063,574192.1229540331,252126.5115226869,467606.0189002365,4870777.286972103,1855294.271249795
2018-08-27,9531185.46999374,766493.2270530936,4495520.274617533,579225.4210077852,253576.16595372482,470664.5028735193,5059439.796496676,1899468.6136586184
2018-08-28,9602535.892081326,767615.7420658711,4515503.212536938,579505.4185849539,251562.43602630158,470601.4670551098,5085677.859668121,1904796.8357548749
2018-08-29,9912392.436571991,776472.4883282186,4673433.066697541,582623.7675859946,252713.13643010278,472449.3953846421,5193180.770274459,1933920.7303543086
2018-08-30,9863306.01240676,775100.2881633186,4647003.252377947,580264.9395718405,251473.9180132269,471091.83480194834,5107615.4870572,1909058.3780996867
2018-08-31,9928893.617775116,776098.2944037141,4660539.8310539415,580284.8508168703,251186.24713304781,471092.2521961098,5108597.901142947,1909058.3780996867
2018-09-04,9808435.840040093,773271.7404572008,4605603.727344504,579785.6370221665,250402.7612680923,470856.1273672573,5076200.088782938,1900678.822784041
2018-09-05,9313489.695192661,763285.8887767183,4422513.453810375,578224.9443568895,251267.517522382,469861.7694886227,5015606.71458906,1886113.0437535616
2018-09-06,9004418.009813089,756462.4016055394,4301958.878290162,576484.5510294946,251755.3322128765,469026.2511484035,4942082.32340212,1868704.9615333152
2018-09-07,8899361.511930704,753550.0174079054,4259409.580879203,575364.07671685,251067.96619456005,467913.3341749656,4885742.285832034,1854138.8948348847
2018-09-10,9026937.206250722,756587.8987655555,4297301.230963704,576864.5322258048,251390.5759585868,469129.5032401799,4932141.417209265,1865297.1362530775
2018-09-11,9245311.019108599,762416.6527692358,4392725.188790065,578766.6567637799,251546.097508401,470061.73162470566,5011843.579833757,1885197.2983899019
2018-09-12,9154270.195784008,760168.5508683737,4354684.923938185,578906.9324526619,253656.7495345336,470227.21340468025,5017892.251924072,1885908.0287428272
2018-09-13,9419843.616962029,768287.3205371695,4483636.455964159,582330.8670471438,252745.84244292966,472362.87930886925,5132811.649912435,1916824.5113499926
2018-09-14,9351583.615178302,766039.2186363074,4449463.842190569,582430.940724329,251101.73811566207,472190.642326573,5136707.354094546,1917535.3855754589
2018-09-17,8844850.222792214,755505.7377251271,4262339.055315275,579847.5672057581,252912.57713601989,470840.6182154304,5010949.786610009,1887118.7590957524
2018-09-18,9084280.849044964,761755.2251060893,4363577.658886295,582993.6287493056,252534.13619961127,472460.6470348676,5129695.139753572,1916622.0296294892
2018-09-19,9243521.674206547,761171.9904554074,4353906.6208054405,583614.897330328,253513.62938889503,472600.71476510295,5232061.876433986,1923730.6411248941
2018-09-20,9556172.001681903,769587.8544159067,4490610.525788405,588344.5237193214,254381.82541202288,475601.41082739,5405168.551963934,1968517.9444521666
2018-09-21,9450366.552724278,765379.7217585207,4419034.290380537,587806.9751205314,252645.43336576718,475371.9949952364,5422265.650246279,1963897.5484550926
2018-09-24,9572132.212988213,768008.237251662,4457580.052793193,586354.3377791547,253100.91789613574,474584.0265502239,5348060.128161076,1945913.6618960632
2018-09-25,9619951.711142365,769052.3712358669,4475636.510489051,585810.1774058139,253502.41822196162,474199.27049188665,5314946.9996867115,1938574.3466064916
2018-09-26,9627008.404224822,769595.4895862635,4471121.749325291,584057.2633839549,252164.08947513314,473438.8325061991,5230322.267913506,1920403.1140018732
2018-09-27,9979546.490156274,776110.7009044625,4594943.9635942625,585689.1914252085,249933.53589116124,474499.57110823947,5306297.233132026,1936080.453432055
2018-09-28,10016640.295645481,775943.6287572368,4587848.45195092,585749.8918200494,251517.22689364848,474407.76568194485,5321384.447906757,1935367.480682099
2018-10-01,10178889.701772584,778030.7472199255,4614790.796529912,588284.8068789886,251593.41626700637,476096.0167229619,5428406.534562033,1956176.0481123473
2018-10-02,10145490.777000232,776275.7634527676,4588345.58668454,587942.0215085638,254498.91693180133,476030.7528578662,5442272.445727534,1952968.6502700835
2018-10-03,10182347.065997643,777111.3934611281,4601890.820373121,588264.5331378634,253493.15883168278,475639.3494374395,5463908.426042413,1957245.420700536
2018-10-04,9339178.669769969,762191.888112275,4339387.171988325,583666.8222963986,253627.27014269496,472529.6819915086,5247153.670676083,1910559.467272219
2018-10-05,8924328.3337949,752872.3630246439,4176207.906807869,580400.2590036282,254342.46794533764,470300.6994381006,5121104.295291014,1881336.2371831664
2018-10-08,8705754.402369957,748775.2593356551,4101891.6672337824,580900.2590036282,252026.36913733056,470753.8781955856,5099832.656701687,1877202.9612284973
2018-10-09,8797266.672203949,751200.7150155681,4133498.909238331,580052.529795518,252160.72995771866,470421.03190852434,5065733.540058111,1870073.8315631412
2018-10-10,6879866.85004702,718163.4992857318,3597459.9986637915,561685.975454445,252787.76990027245,459365.9229882281,4040249.758536342,1692904.877781533
2018-10-11,6460633.813738995,709255.8410501988,3451677.4136819197,549314.1568030242,259282.14389275693,452306.1246547931,3505487.0907556685,1578119.6971879727
2018-10-12,7152838.88105586,728994.6722929521,3743242.0661346805,556943.2349031654,258050.4631728997,456918.6800751871,3786820.220413748,1645849.8855565733
2018-10-15,6774339.097805867,720670.7937523426,3602475.7994960677,554314.8225689963,260274.82301492261,455459.62612435885,3660632.943390046,1617119.1577232191
2018-10-16,7421241.043210502,741636.8990782938,3912788.179462536,566435.4505971653,259826.08016744623,462802.42503026687,4033254.261115405,1719459.4280845893
2018-10-17,7455804.940184065,741929.7279608337,3925691.2603608123,566536.4090425763,259803.6378895397,462616.53409695835,4043971.6033748332,1721599.1166040062
2018-10-18,6778041.385834376,724729.9547235289,3653441.6621476407,558355.1705432956,260095.31902855512,457625.6168122576,3754441.6892622197,1649211.7482345193
2018-10-19,6766116.440186962,724060.4590969798,3638603.339087321,558052.0526018039,260297.26529282914,457338.16946869425,3728567.127641726,1642436.6922149516
2018-10-22,6920863.972804351,728285.0063954699,3693940.2036458002,556047.1879661565,260124.13390317222,456311.73518408625,3655523.226455312,1623681.2243485912
2018-10-23,6846399.501210955,725604.8484903998,3653290.734188818,553216.3503618632,261652.82193218698,454766.0893955807,3544893.6558528873,1595858.5787046768
2018-10-24,5480580.736480795,692396.3409941024,3156464.05782111,536454.7224540605,262259.810334916,445026.47286104306,2962985.2263070983,1451396.7872159744
2018-10-25,6136403.412641361,716350.2396863477,3480368.787175964,546079.0707858104,261675.3074308018,450695.33288817084,3249945.9735363056,1530939.8407981785
2018-10-26,5528302.134498047,697924.0450248934,3210018.0961063616,536475.0155697445,262507.08221403847,445215.0254172848,2943921.8704540366,1446759.5595155354
2018-10-29,5145344.22467113,684060.3369744121,3038887.1753945104,534002.7505592223,261972.9722460888,443802.38619685074,2855681.6462477725,1422647.5794175866
2018-10-30,5395915.799796712,695333.5894065689,3156337.869292932,541915.8025909226,260824.27669463644,448373.5544049593,3087089.2176777823,1488659.547417491
2018-10-31,5814859.532826977,711677.4311341578,3369299.3296476756,547703.8928659748,259360.2337467101,451787.5473779559,3243138.887037711,1534689.74027742
2018-11-01,6094940.97192977,721064.946089713,3516435.3125573173,553532.6768530989,262693.7294718699,455595.9979529908,3404475.124631178,1583931.1508425202
2018-11-02,5769434.822156937,709833.672070538,3358973.302654673,550253.9164171469,262738.7864645981,453261.9004045661,3294628.9278041176,1551459.7210625804
2018-11-05,5709809.65819512,708573.3996746565,3326560.6933666407,553789.7645581723,262608.12604006554,455666.2711407792,3386357.314130765,1579079.2654963124
2018-11-06,5848895.1580009665,713941.4242746262,3396913.75107163,557293.9417540615,261863.42241887737,457780.58699467743,3484426.4753515273,1609061.2775546445
2018-11-07,6383933.6113304,736336.0867901386,3709303.282676084,569225.1245235422,261840.8509469354,465046.03713374864,3781585.280507809,1709360.0112961968
2018-11-08,6273948.018036781,731639.0484619429,3646050.775545412,568191.9533375321,261276.68466730588,464200.88939602236,3757181.0345913144,1701150.534111785
2018-11-09,5898928.337903759,719309.3816617068,3460811.1979098907,562641.7642598448,258343.03034342546,461024.8568685241,3603543.1972899023,1653678.1017016298
2018-11-12,5255079.202158083,698043.899000955,3157312.355202884,552628.5723656571,256992.56563492017,455418.47675538226,3274060.9310676027,1558162.636146759
2018-11-13,5253632.150424837,698631.2226409602,3156020.9767419766,551594.6394763408,257082.99302257007,454845.59096376394,3247393.235984006,1549593.4942229635
2018-11-14,5097197.900074633,693301.5229260756,3075975.192286628,547823.6924100685,259208.39889391104,452594.8969018126,3146547.793569969,1518173.7399321354
2018-11-15,5401954.786526491,705430.3076329353,3240586.197387062,553540.9336142734,259502.33103015038,456179.60593589203,3295438.0119517352,1566374.6042678286
2018-11-16,5335377.281237926,702954.158699913,3205081.4466043278,554980.4183659412,261424.24940345273,457245.12365578226,3323397.113140259,1575301.064248713
2018-11-19,4713515.050010739,680623.8018740623,2898307.1733617787,546093.348481591,262037.29226329058,452100.99616272177,3090046.9413955994,1502963.2857692693
2018-11-20,4395915.792267472,668444.3680472214,2737541.2744513154,535987.2488773579,262037.29226329058,445989.76323239034,2809243.2590374593,1415456.8862278853
2018-11-21,4515645.75602774,673526.0426879455,2798877.7021510983,537813.5043460454,262467.7212946526,447168.73534834466,2852005.3646183955,1429029.3898397393
2018-11-23,4397490.804526168,668654.5114750632,2736895.6033077096,534221.7130780454,262263.82749112794,444978.0149205944,2760001.799659472,1400098.2078934454
2018-11-26,4752444.063130535,684609.7461355921,2925278.913268693,543346.378088298,262469.3334232924,450629.02734285017,2960180.722093259,1464888.9537170199
2018-11-27,4810517.383404676,686921.1272486642,2955629.867739913,545174.5596064941,260903.22756189303,451761.6849042758,3004146.952704775,1479180.6321307644
2018-11-28,5285339.482460501,709028.5169417672,3235887.910128179,557727.22936701,261879.2038163637,459531.52353405027,3295879.5998011194,1581722.6957736032
2018-11-29,5240236.867974825,706716.7316704309,3206182.4781421274,556508.6507785674,262696.3010208749,458859.9384296745,3265139.0994079197,1571004.0091391145
2018-11-30,5360379.3280427605,711844.3549282961,3273341.6842395817,559900.7584547403,262242.3658257098,460859.46580616425,3355624.30292767,1602802.6543833436
2018-12-03,5641103.172992674,724785.0198980832,3441738.922369471,567814.7191076962,264717.0202893648,466011.9749872441,3516972.878189672,1661898.016213795
2018-12-04,4924477.2491589915,696984.7434811892,3063270.214734323,549415.9907228715,266331.5623058337,455307.52783184673,3039577.056984284,1504643.2523268596
2018-12-06,5002358.4920426365,701905.6665480417,3107834.318705617,548582.5893654743,266377.03478759475,455118.4483098859,3013436.9696877655,1496065.7512555902
2018-12-07,4422749.544378473,678731.7480535953,2803638.1677455995,535835.6364285143,268537.3333316323,447637.6600459084,2697420.058426411,1389918.9047578517
2018-12-10,4584361.86578506,686339.3286226216,2891974.106831312,537352.0833338993,268104.99998658954,448831.242817339,2718189.8234514613,1397209.5166861997
2018-12-11,4638652.152306268,688612.1018290864,2922980.1891043135,537474.2040784506,267786.0457355488,448940.4007070106,2719246.4617745443,1397567.0224504157
2018-12-12,4769130.934457575,694672.8978350123,2996619.602112647,540180.6553305523,268355.60938122205,450468.5311130568,2778920.177898507,1419018.2349840137
2018-12-13,4774714.863476873,694883.4934468778,2997265.8482720573,539997.4043905438,267763.258322845,450394.45453431585,2771648.761684693,1416158.3333170596
2018-12-14,4363060.887721636,677963.7347253519,2771179.453814243,530026.5842403594,266692.47588790674,444447.870802499,2551718.5517243063,1338574.960185447
2018-12-17,4041368.302670864,663101.45264776,2592747.262883754,520128.20183788217,269037.8739194462,438924.4633759237,2333322.012003773,1261492.3092877015
2018-12-18,4118934.4869296704,667271.3140092997,2636035.1876659673,519557.9313861118,269676.97016553715,438954.9308437547,2315851.548225114,1255411.7234324699
2018-12-19,3768153.868635531,650886.4658592681,2445439.251798653,511777.1416330739,268033.5698675509,434406.7001136135,2142699.5558301904,1193535.8124012914
2018-12-20,3587699.587155743,641451.5891639002,2347233.911075253,503446.38457995874,272164.8830398294,429288.0027600628,1994458.5756353945,1140242.936084585
2018-12-21,3167216.141129195,621570.7945944084,2120458.055964279,493131.09054810484,270977.99249909853,423038.7277316504,1803908.794797497,1069782.4730464257
2018-12-24,2875882.847528705,606656.8889077574,1963958.3702961467,480601.04498023586,274445.2275579589,415804.8177875625,1583757.5548335633,985515.386690288
2018-12-26,3503059.9479464646,644536.0303102595,2320589.0130154113,504883.43683644204,273622.04510219,430133.4921104874,1997935.2988280405,1128297.207300672
2018-12-27,3558523.4276166367,647030.349523468,2353592.131066804,508759.7104253515,275702.89892039157,432663.8920168947,2078087.8277994422,1159924.7423765433
2018-12-28,3542746.48918495,646691.9993346831,2343885.2858923357,508103.28112903185,276823.35866865393,432739.579473032,2060585.4201381472,1153080.5205669946
2018-12-31,3632546.8597589866,652645.5990229243,2397449.4074109383,513053.6373815119,277757.8301294671,436234.8496013082,2141475.125217928,1185640.5589338443
2019-01-02,3693645.9237239393,655268.7416175144,2431754.824736976,513587.3817271769,277941.09722225176,436651.5876002071,2143774.471569331,1186721.8032594956
2019-01-03,3285779.748660186,633861.0149958547,2196151.8926768317,501331.8510096616,280460.95857744844,429828.799146871,1923367.8256526627,1098789.6862190312
2019-01-04,3731721.390355642,660980.4121680348,2477062.4526217864,518124.36623598816,278193.0851055026,439518.4463223131,2203233.0820545596,1209785.8418078704
2019-01-07,3859074.330181505,669349.7723380665,2556528.5682666427,522709.57815752854,279655.21112665394,442252.55418240075,2274356.3831578866,1239476.5458325488
2019-01-08,4013839.6498284917,675404.3723967602,2630330.5699250763,527620.5358565014,278897.8934565936,445102.47561387386,2360021.908123214,1273005.2462723185
2019-01-09,4115166.5261773784,680908.3881832411,2692479.8559952937,530086.3191791635,280687.90430683375,446690.6703554131,2408953.9607377504,1291752.1592263815
2019-01-10,4176557.5459256647,682856.1722387793,2718374.808340345,531956.2305682834,279035.58121165336,447667.65470151755,2446001.3029966494,1306172.7835850944
2019-01-11,4128312.4062198927,680357.9392395947,2686005.404720927,532161.7942933716,279517.5233715942,447972.2162226948,2447220.1174945454,1306533.6573185571
2019-01-14,4034381.7143033072,674845.7646864532,2616588.0738271135,529415.0791107448,280683.0258601269,446342.9638269944,2392795.9713855805,1283239.2870892815
2019-01-15,4265619.077233142,688023.1327655595,2761630.271877514,535482.7840476399,280200.2411912297,450007.76748781384,2501640.2349005984,1327600.7769363108
2019-01-16,4285293.9860748695,687896.1681652556,2765514.6475373013,536778.4458271064,281096.84379630454,450894.0816280684,2522179.8479638244,1335174.552144986
2019-01-17,4390140.801758471,693319.6218890604,2830266.087375495,540850.8414466843,280729.0153751804,453240.7153718049,2600450.0345200556,1367273.7117011761
2019-01-18,4515113.977364475,700183.6328965257,2907966.829496686,548049.4964752253,278223.1130005877,457463.2086894235,2724140.613431339,1419208.9767568808
2019-01-22,4252370.875003158,686658.9538608319,2747885.053681576,541144.9781486796,279711.67709590873,453629.33393278957,2589446.2421960304,1364166.7522835357
2019-01-23,4310440.974185459,687549.1668570283,2750475.541132821,542277.3955447556,279320.15404828615,454442.0657767003,2615488.549873377,1369579.030387225
2019-01-24,4421378.494683232,692001.3160587563,2799047.764578936,542565.6529916342,278882.55912960775,454833.07713772263,2629013.3018531855,1373186.877908453
2019-01-25,4611589.184163874,700269.9222861204,2898781.6611708044,547156.492568929,282959.05872579926,457526.9658328816,2728753.0698222113,1410709.3609666773
2019-01-28,4429360.585017696,692119.9414113791,2792423.340352734,543497.9864897423,284449.39309825486,455459.18426477164,2640367.51298831,1376573.3007316778
2019-01-29,4288909.9712499,685585.2301199237,2713398.415174462,542776.7320147215,286041.33708590065,455366.11653016135,2624505.4581866446,1369354.8389878215
2019-01-30,4653447.039154184,703024.9833097048,2916790.303846158,551369.294098744,287679.4164692964,460812.85036942945,2790938.1558667696,1434321.1395413857
2019-01-31,4877464.348441892,713548.4426622974,3045043.0456934087,556211.7617077756,287817.8402587573,464106.5853310148,2887746.923863265,1472579.8124793135
2019-02-01,4816608.610210372,710535.7240272729,3006178.5155616687,556479.6180673162,287241.05099972175,463997.2771218858,2891945.249791762,1473662.1978649187
2019-02-04,5011695.681420412,719861.625912772,3116795.37622657,560894.6932209169,286495.1840879395,466736.91643888684,2973690.924665036,1505201.9744824169
2019-02-05,5153635.91872871,726231.0258459924,3199072.12468765,563246.0241614678,287234.76437314326,468427.8395152267,3022016.1359045017,1523976.4143373223
2019-02-06,5147502.609507568,724065.4122251183,3173806.490237172,562503.3356692938,285293.3727368528,467909.138354584,3019409.027881633,1518199.6970528115
2019-02-07,4914272.612736363,714341.6964557243,3044236.0596959824,557141.0769130375,285986.7193356773,464752.66661938507,2903647.071286886,1473790.9202842081
2019-02-08,4952587.493075305,715742.7323601071,3059784.781267963,557821.6753526969,287072.98173678573,465453.4243496548,2916885.764194265,1478123.3495673465
2019-02-11,4975075.13778949,715563.3867028962,3053157.9378461414,558631.0702602693,286163.1540629622,466005.0665077447,2935474.4570793677,1481873.0337971833
2019-02-12,5210630.063472701,726144.0340369426,3185340.344204045,565814.5470105897,286765.120343588,470339.517690572,3080879.002933712,1538937.5341821387
2019-02-13,5226969.222652665,726653.7467568538,3191820.212384445,567651.7703602695,285630.6596970552,471210.0866547567,3117052.3812763304,1552300.5840032771
2019-02-14,5261848.610132286,727546.1175072338,3203483.9231954636,566392.7306596648,287228.16045862436,470649.8511334576,3093562.7543323087,1541826.7952388488
2019-02-15,5332943.100239279,730605.5482519921,3241712.394033661,572564.7997417748,288941.4477447248,474450.7041608195,3219087.0569838705,1591668.287937932
2019-02-19,5425519.0114027215,732550.2096433309,3261651.998574862,574055.5743414536,293840.38182911463,475618.3805089594,3252466.7165651745,1600474.9859539247
2019-02-20,5439305.253796508,732422.7963588441,3259059.0308452793,575212.738264445,293330.1766008029,476324.87421214266,3292470.201134873,1609868.163841072
2019-02-21,5371234.845060945,729743.9915120422,3222120.923072363,573167.3322693681,290013.7453000172,474804.37202737073,3246172.5598235233,1592165.6920542184
2019-02-22,5507692.38543931,735144.2082079784,3292110.5427151546,576720.829168346,291057.37022723356,477266.38462335104,3327574.8167679347,1622513.4286941492
2019-02-25,5603155.8624311,738322.9451010285,3328901.187380584,578006.0978885316,291255.8829067826,478200.8899865947,3354290.6797787254,1629154.809617771
2019-02-26,5625166.2339334935,739088.4868708351,3339271.760264643,577592.3664757815,291743.7465696823,478099.5680576668,3344736.654395365,1625179.5416254473
2019-02-27,5648780.891880765,738620.6482337532,3328901.187380584,577344.3392554525,289676.1263069427,477669.1901008929,3354127.7277838355,1621565.7275622974
2019-02-28,5607145.297067203,736918.7491917636,3308160.301259768,576269.0608369443,288049.8963728931,476791.5735857299,3324623.1738775615,1611085.3041648676
2019-03-01,5741384.18197105,742024.6503171378,3374271.1779677444,579867.1485502836,283148.005352407,478738.1623837566,3412172.15969766,1642526.429311439
2019-03-04,5762664.647784195,742652.2859453069,3375419.77692782,578257.9295833219,282904.5915245049,478132.06488015584,3364040.805754154,1622788.9255120812
2019-03-05,5860327.587361761,743206.041155847,3383847.099505129,577471.3361145298,283276.9654269448,477746.1921543777,3392939.6893712194,1617365.8808089534
2019-03-06,5738763.269835045,738990.4792483287,3325504.536515061,573973.6745808045,283020.9628079586,475844.20378193853,3302149.123262879,1586276.6306347104
2019-03-07,5523907.219479275,729921.6319344984,3204282.700149568,569172.1784192913,282788.23799681617,473331.871242072,3206540.8080979045,1547957.2345513187
2019-03-08,5487691.776635737,728814.3256502615,3186131.703635837,568033.9089727544,285883.5117209643,472820.9595619504,3174890.0241529737,1537474.1613809096
2019-03-11,5912001.470116973,744472.370865985,3385643.4508642415,576770.9708995875,284987.14509834454,478275.4059641317,3373283.1476299865,1605574.6907995692
2019-03-12,6033787.698836038,748562.6860962833,3440752.235311808,578945.8905054901,286712.37461846403,479826.54919093644,3424429.4123030016,1622570.797510108
2019-03-13,6191756.906325742,754186.6227068149,3515311.759535973,582778.0397753613,288717.33984040964,482064.3259570524,3517941.207615579,1654754.475977767
2019-03-14,6206006.072219062,752908.8205125486,3499751.6871629455,582405.3185634135,285383.4921857605,481643.78681928513,3524497.157626285,1650776.8891923265
2019-03-15,6432635.210736526,759896.1501389492,3586629.1474985373,585282.8224237084,286689.0558987404,483702.4839508253,3620137.999911624,1675366.636645806
2019-03-18,6510997.536038189,762205.8138348362,3619547.3934250358,587904.7434688068,287352.2513628629,485451.04081156413,3672542.4040169506,1692139.677700464
2019-03-19,6648769.555491897,764768.5466601796,3655859.245038375,588050.6489327665,288146.2916133589,485464.70883610623,3700872.9048565663,1695033.3759076423
2019-03-20,6766406.524640895,767801.1456336557,3698021.9310872164,586280.8290926664,290014.6488655471,484945.0214891847,3662965.4322862313,1678032.3908156587
2019-03-21,7273702.211251269,779803.5820400033,3869268.976569335,592902.5537273826,288846.9300374233,488942.7359903125,3868562.993541743,1733375.8934023767
2019-03-22,6691057.044483192,762675.8843910961,3616290.002916192,581491.3743827215,289524.20909589215,482761.5261733203,3564979.01489938,1634263.535879137
2019-03-25,6866676.055111924,761723.5646481365,3594086.978157584,581554.0823402287,292242.8677421372,483245.6203366845,3629457.9615081707,1628976.2846432975
2019-03-26,7007430.855314914,765270.8751364491,3643392.1308490154,585889.1082675761,290792.42623005883,485871.35241771117,3774542.3101277957,1665521.5305908949
2019-03-27,6800686.094630961,760355.7896864613,3572029.24576648,582825.3945330255,289271.78651869163,484317.0124568928,3674950.78431883,1640554.7765671916
2019-03-28,6865914.075384293,762108.0361604682,3594735.689146237,585034.6180039154,285177.7661372866,485654.84617620317,3751241.6481020404,1659731.9215712172
2019-03-29,7096628.029884661,767878.1769812934,3675829.7586508677,588723.4407570957,285435.1059891416,487855.840191335,3878341.794724939,1691935.1422829216
2019-04-01,7672026.798421776,778550.3427572853,3821001.6617818982,596205.3938827361,284812.16683118226,491928.88116746175,4172559.8126427946,1750328.7636871294
2019-04-02,7907570.3959777765,781501.466565803,3863175.992759135,596497.4176744233,285866.77705193456,492252.7333489305,4244007.147688597,1752138.469932484
2019-04-03,8054057.464294771,785992.0787398469,3930005.606775093,597435.6911089467,285444.9365396139,492567.88145310676,4273263.496505678,1760825.0018043509
2019-04-04,8048884.411310112,785692.7091432181,3924166.9634495256,599021.2768638597,286171.4326908712,493618.41095613595,4316970.902110596,1773854.5090829737
2019-04-05,8175268.549715643,789755.6212258157,3983211.2866478083,601920.4737651736,285866.77705193456,495457.03669136995,4388000.376343436,1797380.545007995
2019-04-08,8243452.599638951,792265.7229636176,4014855.0482200207,602879.5504682628,287608.8580382395,496170.54046669486,4405920.656599433,1803309.3732148816
2019-04-09,8154380.259869822,789484.1557043914,3970728.054625025,599789.7679645848,289111.34347120253,494391.0888807943,4314979.871389233,1774346.478598841
2019-04-10,8304877.570104508,793720.5758255975,4034972.044858379,601835.4185374469,290003.4385998246,495879.1065729912,4375133.994844465,1792448.1242658799
2019-04-11,8277019.986933791,791837.7527795929,4004472.5013462123,601668.6523890509,286294.1698511174,495617.73358465324,4379480.321931696,1791000.306471051
2019-04-12,8381880.696093733,795261.4459840953,4053790.768378112,605739.3204781497,286012.4650268364,497799.4835694318,4484293.040473495,1826479.9795174685
2019-04-15,8397725.906403635,795889.7892519158,4057534.8919995925,605842.8254518614,285972.5009285656,498036.80802179134,4478696.927494044,1823359.7085060114
2019-04-16,8490203.195982456,798630.5475569983,4097123.847578641,606239.6479744127,283409.1046895772,498038.7604612765,4500895.73434549,1826256.7197308952
2019-04-17,8658234.576732924,801413.6584404455,4138010.4565954003,604756.1760799321,282868.1948538072,497136.22839115845,4478627.089310588,1811771.3729170095
2019-04-18,8687985.886119923,802441.3915718938,4150990.6294960678,605947.2823104443,283079.8614651642,498024.9063124595,4509712.9899006225,1821548.858473359
2019-04-22,8771777.702034736,805211.0799085837,4186536.8884122386,606969.6375658985,283579.8614651642,498676.75421616796,4521551.117512277,1825308.06877372
2019-04-23,9102726.614713848,815452.0079384616,4345559.87989896,612427.2497234785,282990.8861079438,502187.8142599899,4675193.007282054,1874572.2077904881
2019-04-24,9060471.72366936,812881.112854498,4303370.3188315295,611068.1910176752,283815.4480132321,501683.51149238547,4656980.721474799,1864791.8978046651
2019-04-25,9125389.949497717,816180.3780866781,4351401.447449691,610691.7084612652,284051.03456129995,501445.1544854231,4605408.293245959,1859720.448267927
2019-04-26,9323154.475739518,816908.8849410034,4366980.087262501,613535.6041425193,285935.7628940459,503425.3634724993,4746982.90476436,1884352.372391753
2019-04-29,9453984.14949011,818993.9922736929,4390845.837614261,614997.3711259009,285163.5739655576,504265.9309132544,4787830.867431031,1891373.1605872002
2019-04-30,9183091.711922828,812648.59539698,4290228.103666195,615311.1841706121,286036.77704730973,504541.45490297535,4801426.704654732,1894996.3746761342
2019-05-01,9068455.013963506,810033.2462639215,4240892.768859526,610686.1556301094,284148.75627150794,501853.910193871,4641517.365770023,1853328.031134877
2019-05-02,8933993.060616434,806517.4794594618,4188961.0016663074,609367.9276058249,283063.14027414564,500763.0747058325,4593960.067200182,1840646.2728431018
2019-05-03,9413510.823071646,819379.944185559,4386302.860803353,615332.2945838125,284738.76614000957,504566.5952724956,4779993.4385989485,1893184.6949201664
2019-05-06,9254933.375184752,814863.937227496,4308254.802140962,613299.9690245985,285616.363092901,503722.1329547467,4712608.8871600535,1871582.143728158
2019-05-07,8521811.323183805,798990.3630465183,4057654.3957783557,603058.0442913423,286562.0379820817,497739.61757790286,4334103.216771087,1778076.2038585527
2019-05-08,8427412.214744352,796974.0095312706,4021946.966795465,602220.2658743701,285852.7953431324,497211.965471996,4303017.0179204745,1769739.929984508
